latitude,longitude,druh_objektu_text,price,floor_size,Podlažie,Počet nadzemných podlaží,Stav nehnuteľnosti,Vlastníctvo,Typ konštrukcie,Rok výstavby,Počet izieb / miestností,Cena vrátane energií,streetAddress,addressRegion,days_since_publication,update_publication_delta,Vybavenie_Verejné parkovanie,Vybavenie_Altánok / posedenie,Vybavenie_Vyhradené parkovanie,Vybavenie_Vonkajší krb,Vybavenie_Pivnica,Vybavenie_Technická miestnosť,Vybavenie_Šatníkové skrine,Vybavenie_Predzáhradka,Vybavenie_Balkón,Vybavenie_Garážové státie,Vybavenie_Vonkajšie parkovacie miesto,Vybavenie_Lodžia,Vybavenie_Sklad,Vybavenie_Výťah,Vybavenie_Špajza,Vybavenie_Tepelná izolácia,room_count,condition_score,is_new,is_renovated
47.857484,17.766176,3 izbový byt,81990.0,62.0,3.0,6.0,Čiastočná rekonštrukcia,,Bloková konštrukcia,1980.0,,Nie,Veľký Meder,Trnavský kraj,218,145,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,2,0,1
47.99132,17.61703,2 izbový byt,129000.0,56.1,2.0,3.0,Novostavba,,Bloková konštrukcia,2022.0,,Nie,Dunajská Streda,Trnavský kraj,401,328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.03211795,17.30037689,2 izbový byt,153900.0,52.26,,4.0,Novostavba,Firemné,,2023.0,2.0,Nie,Šamorín,Trnavský kraj,111,38,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,5,1,0
48.1594161,17.5583381,3 izbový byt,162000.0,76.0,1.0,1.0,Novostavba,Osobné,Tehlová,2020.0,3.0,Nie,Veľké Úľany,Trnavský kraj,123,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0
48.350889,17.604057,3 izbový byt,220000.0,63.13,4.0,8.0,Novostavba,Firemné,Železobetónová,2022.0,,Nie,Trnava,Trnavský kraj,131,55,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3,5,1,0
48.372431,17.586879,1 izbový byt,143500.0,32.9,1.0,2.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1960.0,,Nie,Trnava,Trnavský kraj,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.0620115,17.3584871,3 izbový byt,255000.0,81.0,,,Novostavba,Osobné,,,3.0,Nie,Hviezdoslavov,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.303654,17.6425405,1 izbový byt,86700.0,33.11,1.0,3.0,Novostavba,Osobné,Tehlová,,1.0,Nie,Opoj,Trnavský kraj,87,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0
48.3508891,17.6040571,1 izbový byt,86700.0,33.11,1.0,3.0,Novostavba,Osobné,Tehlová,,1.0,Nie,Trnava,Trnavský kraj,87,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0
48.371547,17.5920325,2 izbový byt,150000.0,50.0,4.0,5.0,Novostavba,Osobné,Tehlová,2007.0,2.0,Nie,Trnava,Trnavský kraj,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.3508891,17.6040571,3 izbový byt,173000.0,71.0,5.0,6.0,Kompletná rekonštrukcia,Osobné,Tehlová,2000.0,3.0,Nie,Trnava,Trnavský kraj,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.5892019,17.834105,3 izbový byt,254990.0,92.0,,,Novostavba,Osobné,,,3.0,Nie,Piešťany,Trnavský kraj,227,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.8391670676,17.2237475151,2 izbový byt,102000.0,54.0,1.0,4.0,Kompletná rekonštrukcia,Osobné,,,2.0,Nie,Skalica,Trnavský kraj,76,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
48.601106,16.996142,2 izbový byt,115380.0,52.55,2.0,3.0,Vo výstavbe,Firemné,Tehlová,2022.0,2.0,Nie,Sekule,Trnavský kraj,209,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0
48.5892019,17.834105,2 izbový byt,148800.0,48.0,,,Kompletná rekonštrukcia,Osobné,,,2.0,Nie,Piešťany,Trnavský kraj,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.14541516,17.51571536,3 izbový byt,161900.0,69.63,,1.0,Novostavba,Osobné,Zmiešaná,2017.0,3.0,Nie,Jelka,Trnavský kraj,131,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.58955549,17.83180194,2 izbový byt,241912.0,72.76,2.0,,Novostavba,Iné,Zmiešaná,2024.0,2.0,Nie,Piešťany,Trnavský kraj,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.72579256,17.16207035,4 izbový byt,106000.0,85.0,1.0,2.0,Čiastočná rekonštrukcia,Osobné,,,4.0,Nie,Petrova Ves,Trnavský kraj,111,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1
48.619631,17.72665,3 izbový byt,104990.0,56.0,3.0,4.0,Kompletná rekonštrukcia,,Panelová,1990.0,,Nie,Vrbové,Trnavský kraj,73,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1
48.2074257,17.64976207,2 izbový byt,118200.0,54.9,1.0,,Novostavba,Osobné,,2024.0,2.0,Nie,Sládkovičovo,Trnavský kraj,187,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.5892019,17.834105,3 izbový byt,365000.0,110.0,1.0,,Kompletná rekonštrukcia,Osobné,Tehlová,2005.0,3.0,Nie,Piešťany,Trnavský kraj,123,46,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,3,0,1
48.57690099,17.83275806,2 izbový byt,252300.0,68.94,3.0,,Novostavba,Iné,Zmiešaná,2024.0,2.0,Nie,Banka,Trnavský kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.3840216,17.5752575,2 izbový byt,141900.0,34.0,,,Kompletná rekonštrukcia,Osobné,,,2.0,Nie,Trnava,Trnavský kraj,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.723025,17.1619506,3 izbový byt,95300.0,58.0,,,Developerský projekt,Firemné,Zmiešaná,2025.0,3.0,Nie,Petrova Ves,Trnavský kraj,95,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0
48.0294493,17.3101819,3 izbový byt,191201.0,88.35,,,Novostavba,Firemné,,,3.0,Nie,Šamorín,Trnavský kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.71258163,17.11852074,2 izbový byt,79900.0,52.0,,,Čiastočná rekonštrukcia,Osobné,,,,Nie,Gbely,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.59669,17.823225,3 izbový byt,132990.0,55.32,3.0,3.0,Kompletná rekonštrukcia,Osobné,Panelová,1966.0,,Nie,Piešťany,Trnavský kraj,189,113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
47.9923179,17.6319449,1 izbový byt,85990.0,35.0,,,Čiastočná rekonštrukcia,Osobné,,,1.0,Nie,Dunajská Streda,Trnavský kraj,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
47.9899848,17.6997826,3 izbový byt,165000.0,90.0,,,Novostavba,Osobné,,,3.0,Nie,Ohrady,Trnavský kraj,107,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.1718236,17.6592423,3 izbový byt,142000.0,87.0,2.0,2.0,Novostavba,Osobné,Tehlová,2025.0,3.0,Nie,Košúty,Trnavský kraj,258,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.1718236,17.6592423,3 izbový byt,142000.0,96.0,2.0,2.0,Novostavba,Osobné,Tehlová,2025.0,3.0,Nie,Košúty,Trnavský kraj,258,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.171824,17.659242,3 izbový byt,155000.0,77.0,1.0,2.0,Novostavba,,Tehlová,2025.0,,Nie,Košúty,Trnavský kraj,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.171824,17.659242,2 izbový byt,114000.0,43.0,2.0,2.0,Novostavba,,Tehlová,2024.0,2.0,Nie,Košúty,Trnavský kraj,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.2842643,17.6311736,3 izbový byt,190000.0,77.0,2.0,2.0,Novostavba,Osobné,Tehlová,2017.0,3.0,Nie,Majcichov,Trnavský kraj,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
47.8949101,17.5736658,3 izbový byt,88000.0,65.0,,,Novostavba,Osobné,,,3.0,Nie,Gabčíkovo,Trnavský kraj,230,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.5892019,17.834105,3 izbový byt,139958.0,68.48,3.0,9.0,Novostavba,Osobné,,2023.0,3.0,Nie,Piešťany,Trnavský kraj,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,5,1,0
48.1718236,17.6592423,2 izbový byt,111000.0,40.0,2.0,2.0,Novostavba,Osobné,Tehlová,2024.0,2.0,Nie,Košúty,Trnavský kraj,265,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.38185,17.58002,3 izbový byt,184000.0,66.0,4.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1977.0,3.0,Nie,Trnava,Trnavský kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.6213421,17.7236942,3 izbový byt,139959.0,68.48,3.0,9.0,Novostavba,Osobné,,2023.0,3.0,Nie,Vrbové,Trnavský kraj,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,5,1,0
48.5891654,17.8163446,3 izbový byt,199000.0,96.0,,,Novostavba,Osobné,Tehlová,,3.0,Nie,Piešťany,Trnavský kraj,398,321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,5,1,0
47.9916348,17.6206306,3 izbový byt,133000.0,68.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Dunajská Streda,Trnavský kraj,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.3767898,17.5818072,1 izbový byt,119990.0,38.02,5.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1969.0,1.0,Nie,Trnava,Trnavský kraj,1118,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
48.5892019,17.834105,3 izbový byt,144000.0,55.0,,1.0,Kompletná rekonštrukcia,Osobné,,1980.0,,Nie,Piešťany,Trnavský kraj,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.5917973,17.827155,1 izbový byt,152000.0,35.4,5.0,,Novostavba,Osobné,,,1.0,Nie,Piešťany,Trnavský kraj,193,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.8460561,17.2278639,3 izbový byt,120000.0,83.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Skalica,Trnavský kraj,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.3747395,17.6005873,4 izbový byt,219900.0,90.79,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Trnava,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.3508891,17.6040571,3 izbový byt,166400.0,72.68,,,Kompletná rekonštrukcia,Osobné,Tehlová,,3.0,Nie,Trnava,Trnavský kraj,76,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1
48.37717,17.583784,3 izbový byt,278000.0,84.0,2.0,4.0,Novostavba,,Tehlová,2005.0,,Nie,Trnava,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.58946569,17.83181892,2 izbový byt,217893.0,66.92,2.0,4.0,Novostavba,Firemné,Zmiešaná,2024.0,2.0,Nie,Piešťany,Trnavský kraj,381,305,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.3854969,17.5974125,3 izbový byt,192900.0,76.36,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Trnava,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.58951425,17.83180186,2 izbový byt,241912.0,74.96,2.0,4.0,Novostavba,Firemné,Zmiešaná,2024.0,2.0,Nie,Piešťany,Trnavský kraj,139,63,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.3508891,17.6040571,2 izbový byt,169900.0,58.83,2.0,8.0,Novostavba,Osobné,,2024.0,2.0,Nie,Trnava,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,1,0
48.380366,17.587405,Garsónka,470.0,27.0,2.0,8.0,Kompletná rekonštrukcia,,Panelová,1970.0,,Nie,Trnava,Trnavský kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
48.5892019,17.834105,4 izbový byt,159990.0,66.0,,1.0,Čiastočná rekonštrukcia,Osobné,,1980.0,,Nie,Piešťany,Trnavský kraj,165,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1
48.191902,17.72953,Garsónka,72990.0,23.22,6.0,12.0,Kompletná rekonštrukcia,,Panelová,1979.0,,Nie,Galanta,Trnavský kraj,118,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
48.5830363,17.8317807,2 izbový byt,147000.0,53.0,3.0,5.0,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Piešťany,Trnavský kraj,84,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1
48.3681881,17.5683023,3 izbový byt,170500.0,70.0,10.0,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Trnava,Trnavský kraj,203,126,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.58700501,17.81805048,3 izbový byt,123.0,72.76,5.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1974.0,,Nie,Piešťany,Trnavský kraj,107,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
47.9923179,17.6319449,2 izbový byt,129000.0,64.1,,,Novostavba,Osobné,,,2.0,Nie,Dunajská Streda,Trnavský kraj,321,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
47.9923179,17.6319449,2 izbový byt,129000.0,64.1,,,Novostavba,Osobné,,,2.0,Nie,Dunajská Streda,Trnavský kraj,489,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.193606,17.736674,3 izbový byt,165000.0,80.0,1.0,1.0,Novostavba,,Tehlová,2022.0,,Nie,Galanta,Trnavský kraj,133,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.391508,17.599476,3 izbový byt,195000.0,85.0,6.0,8.0,Kompletná rekonštrukcia,,Panelová,1970.0,,Nie,Trnava,Trnavský kraj,187,108,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,1
47.9915465,17.6245116,3 izbový byt,103000.0,66.0,2.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1980.0,3.0,Nie,Dunajská Streda,Trnavský kraj,237,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
47.9911952,17.629396,2 izbový byt,91000.0,45.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Dunajská Streda,Trnavský kraj,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
47.9915465,17.6245116,3 izbový byt,133000.0,68.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Dunajská Streda,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.3732473,17.5696409,1 izbový byt,135000.0,27.5,,,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Trnava,Trnavský kraj,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.68718529,17.36937301,3 izbový byt,93900.0,69.0,4.0,4.0,Kompletná rekonštrukcia,Osobné,,2000.0,3.0,Nie,Senica,Trnavský kraj,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.5924337,17.832996,3 izbový byt,193000.0,89.9,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Piešťany,Trnavský kraj,168,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.4767686,17.7798685,2 izbový byt,105000.0,67.0,1.0,1.0,Pôvodný stav,Osobné,Tehlová,1963.0,2.0,Nie,Madunice,Trnavský kraj,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
48.63423685,17.70880938,4 izbový byt,229500.0,126.7,1.0,1.0,Novostavba,Osobné,Zmiešaná,2023.0,4.0,Nie,Vrbové,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0
48.0274022,17.3029697,3 izbový byt,137000.0,65.0,8.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,,3.0,Nie,Šamorín,Trnavský kraj,80,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,2,0,1
47.9923894,17.6170548,3 izbový byt,150000.0,68.0,,,Novostavba,Osobné,,,3.0,Nie,Dunajská Streda,Trnavský kraj,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.286963,17.733944,2 izbový byt,114500.0,52.86,3.0,5.0,Kompletná rekonštrukcia,Osobné,Panelová,1985.0,,Nie,Sereď,Trnavský kraj,110,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.5138717,17.4327026,3 izbový byt,219999.0,80.0,,,Novostavba,Osobné,Tehlová,2011.0,3.0,Nie,Trnava,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.5138717,17.4327026,3 izbový byt,219999.0,80.0,,,Novostavba,Osobné,Tehlová,2011.0,3.0,Nie,Trnava,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.286124,17.735674,1 izbový byt,99900.0,30.0,2.0,2.0,Novostavba,Osobné,Bloková konštrukcia,2018.0,,Nie,Sereď,Trnavský kraj,80,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0
48.3892309,17.5972745,3 izbový byt,189900.0,77.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Trnava,Trnavský kraj,87,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.5760169,17.851431,3 izbový byt,135000.0,76.0,,,Novostavba,Osobné,,,3.0,Nie,Banka,Trnavský kraj,539,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
47.9910541,17.6239436,2 izbový byt,91900.0,48.0,2.0,2.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Dunajská Streda,Trnavský kraj,327,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.13268067,17.67875051,2 izbový byt,91900.0,45.0,2.0,2.0,Novostavba,Osobné,"Tehlová, Železobetónová",2024.0,2.0,Nie,Mostová,Trnavský kraj,342,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
47.9923894,17.6170548,3 izbový byt,119000.0,63.0,1.0,1.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,3.0,Nie,Dunajská Streda,Trnavský kraj,327,247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,1,0
48.1918238,17.7322724,2 izbový byt,91900.0,45.0,2.0,2.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Galanta,Trnavský kraj,342,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.1918238,17.7322724,2 izbový byt,91900.0,48.0,2.0,2.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Galanta,Trnavský kraj,342,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.596868,17.820953,4 izbový byt,169900.0,86.0,2.0,4.0,Čiastočná rekonštrukcia,,Panelová,1965.0,,Nie,Piešťany,Trnavský kraj,212,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1
48.13286684,17.67881489,3 izbový byt,119900.0,63.0,1.0,1.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,3.0,Nie,Mostová,Trnavský kraj,342,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.13290981,17.67875051,2 izbový byt,91900.0,48.0,2.0,2.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Mostová,Trnavský kraj,342,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.1918238,17.7322724,3 izbový byt,119900.0,63.0,1.0,1.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,3.0,Nie,Galanta,Trnavský kraj,342,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
47.9910541,17.6239436,2 izbový byt,91900.0,45.0,2.0,2.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Dunajská Streda,Trnavský kraj,327,247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,0
48.602177,20.838759,1 izbový byt,92000.0,41.0,2.0,4.0,Novostavba,,Tehlová,2024.0,1.0,Nie,Dvorníky,Trnavský kraj,83,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0
48.37422168,17.606507,3 izbový byt,210000.0,64.62,5.0,8.0,Novostavba,Firemné,Zmiešaná,,3.0,Nie,Trnava,Trnavský kraj,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.1895413,17.7266636,3 izbový byt,147500.0,78.0,5.0,12.0,Kompletná rekonštrukcia,Osobné,,1985.0,3.0,Nie,Galanta,Trnavský kraj,80,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1
48.202103,17.6379821,3 izbový byt,187400.0,91.0,1.0,1.0,Novostavba,,Tehlová,2023.0,3.0,Nie,Sládkovičovo,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,1,0
48.1895413,17.7266636,3 izbový byt,173000.0,92.37,,,Novostavba,Osobné,,,3.0,Nie,Galanta,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,1,0
47.9923894,17.6170548,3 izbový byt,135000.0,68.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Dunajská Streda,Trnavský kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.68353024,17.36974922,2 izbový byt,103100.0,48.0,1.0,2.0,Pôvodný stav,Osobné,Tehlová,1983.0,2.0,Nie,Senica,Trnavský kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
47.9916348,17.6206306,1 izbový byt,79000.0,28.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Dunajská Streda,Trnavský kraj,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
47.9916348,17.6206306,1 izbový byt,86500.0,35.0,,,Čiastočná rekonštrukcia,Osobné,,,,Nie,Dunajská Streda,Trnavský kraj,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.068776,17.349782,3 izbový byt,184000.0,72.0,2.0,2.0,Novostavba,,Tehlová,2014.0,,Nie,Hviezdoslavov,Trnavský kraj,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,1,0
48.38160333,17.59444279,3 izbový byt,169000.0,68.0,3.0,6.0,Čiastočná rekonštrukcia,Osobné,Panelová,1985.0,,Nie,Trnava,Trnavský kraj,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.5912373,17.8284951,3 izbový byt,162000.0,68.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Piešťany,Trnavský kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.3582539,17.5792919,3 izbový byt,163800.0,77.0,3.0,4.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1977.0,3.0,Nie,Trnava,Trnavský kraj,99,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.1718236,17.6592423,3 izbový byt,155000.0,98.0,1.0,2.0,Novostavba,Osobné,Tehlová,2024.0,3.0,Nie,Košúty,Trnavský kraj,259,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.000561,17.652014,3 izbový byt,167990.0,71.0,2.0,2.0,Novostavba,,Tehlová,2014.0,,Nie,Veľké Dvorníky,Trnavský kraj,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.356152,17.579349,1 izbový byt,105990.0,34.6,1.0,8.0,Pôvodný stav,,Panelová,1977.0,,Nie,Trnava,Trnavský kraj,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
48.5892019,17.834105,1 izbový byt,74990.0,33.0,,1.0,Čiastočná rekonštrukcia,Osobné,,1980.0,,Nie,Piešťany,Trnavský kraj,200,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
48.3696548,17.5667502,3 izbový byt,168990.0,68.0,10.0,13.0,Čiastočná rekonštrukcia,Osobné,,1974.0,,Nie,Trnava,Trnavský kraj,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.194316,17.714832,2 izbový byt,149000.0,48.82,5.0,7.0,Novostavba,Osobné,Tehlová,2021.0,2.0,Nie,Galanta,Trnavský kraj,395,314,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,5,1,0
47.9385761,17.6042437,3 izbový byt,133000.0,80.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Vrakúň,Trnavský kraj,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.370264,17.569356,3 izbový byt,175500.0,67.0,8.0,8.0,Kompletná rekonštrukcia,,Panelová,1970.0,,Nie,Trnava,Trnavský kraj,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1
48.3767898,17.5818072,3 izbový byt,184000.0,66.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Trnava,Trnavský kraj,131,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
