latitude,longitude,druh_objektu_text,price,floor_size,Podlažie,Počet nadzemných podlaží,Stav nehnuteľnosti,Vlastníctvo,Typ konštrukcie,Rok výstavby,Počet izieb / miestností,Cena vrátane energií,streetAddress,addressRegion,days_since_publication,update_publication_delta,Vybavenie_Verejné parkovanie,Vybavenie_Sklad,Vybavenie_Vyhradené parkovanie,Vybavenie_Pivnica,Vybavenie_Šatníkové skrine,Vybavenie_Technická miestnosť,Vybavenie_Predzáhradka,Vybavenie_Balkón,Vybavenie_Vonkajšie parkovacie miesto,Vybavenie_Lodžia,Vybavenie_Garážové státie,Vybavenie_Výťah,Vybavenie_Špajza,Vybavenie_Tepelná izolácia,room_count,condition_score,is_new,is_renovated
49.10038364,18.4700346,Garsónka,460.0,28.0,1.0,11.0,Kompletná rekonštrukcia,Osobné,Panelová,1989.0,1.0,Nie,Považská Bystrica,Trenčiansky kraj,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
48.8819908,18.03321219,2 izbový byt,530.0,51.0,2.0,5.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1965.0,2.0,Nie,Trenčín,Trenčiansky kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
49.1328021,18.3323851,1 izbový byt,500.0,37.0,4.0,,Novostavba,,Panelová,2023.0,,Nie,Púchov,Trenčiansky kraj,77,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,5,1,0
48.891587,18.0141262,1 izbový byt,420.0,35.0,3.0,4.0,Kompletná rekonštrukcia,Firemné,,,1.0,Áno,Trenčín,Trenčiansky kraj,144,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.89227295,18.03874588,3 izbový byt,850.0,88.0,,,Novostavba,Osobné,,,,Nie,Trenčín,Trenčiansky kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.786588,18.6170156,3 izbový byt,650.0,72.0,4.0,,Kompletná rekonštrukcia,Osobné,Panelová,,,Nie,Prievidza,Trenčiansky kraj,230,153,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3,3,0,1
48.7855855,18.6173345,4 izbový byt,800.0,86.0,8.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,,4.0,Áno,Prievidza,Trenčiansky kraj,78,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,4,3,0,1
49.2260704,18.74061966,1 izbový byt,360.0,24.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Trenčín,Trenčiansky kraj,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.76842983,18.60795883,1 izbový byt,420.0,39.0,3.0,8.0,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Prievidza,Trenčiansky kraj,111,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.8768963,18.0320975,2 izbový byt,500.0,62.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Trenčín,Trenčiansky kraj,95,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.7808843,18.641635,Garsónka,320.0,20.0,2.0,,Kompletná rekonštrukcia,,Panelová,,,Nie,Prievidza,Trenčiansky kraj,81,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
49.116239,18.446853,2 izbový byt,460.0,51.0,8.0,10.0,Novostavba,Osobné,"Skeletová, Železobetónová",2019.0,,Nie,Považská Bystrica,Trenčiansky kraj,1986,1907,1,1,0,1,0,0,0,1,1,0,0,1,0,0,2,5,1,0
48.780567,18.644453,1 izbový byt,330.0,38.0,4.0,4.0,Čiastočná rekonštrukcia,,Panelová,1979.0,,Áno,Prievidza,Trenčiansky kraj,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.780567,18.644453,2 izbový byt,480.0,66.0,2.0,4.0,Čiastočná rekonštrukcia,,Panelová,1976.0,2.0,Áno,Prievidza,Trenčiansky kraj,79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1
48.780567,18.644453,3 izbový byt,480.0,66.0,2.0,1.0,Čiastočná rekonštrukcia,,Panelová,1976.0,3.0,Áno,Prievidza,Trenčiansky kraj,79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1
48.6236038,18.3697864,2 izbový byt,450.0,50.0,4.0,4.0,Kompletná rekonštrukcia,Osobné,Tehlová,,2.0,Áno,Partizánske,Trenčiansky kraj,80,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,0,1
48.8939462,18.0378496,3 izbový byt,700.0,57.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Áno,Trenčín,Trenčiansky kraj,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.7303944,17.8473675,2 izbový byt,550.0,51.0,,,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.624034,18.359371,2 izbový byt,480.0,48.0,1.0,3.0,Kompletná rekonštrukcia,,Panelová,1973.0,,Áno,Partizánske,Trenčiansky kraj,97,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.773011,18.6046442,2 izbový byt,550.0,65.0,2.0,4.0,Kompletná rekonštrukcia,Osobné,Tehlová,,2.0,Áno,Prievidza,Trenčiansky kraj,115,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.7805674,18.6444527,1 izbový byt,450.0,40.0,3.0,4.0,Kompletná rekonštrukcia,Osobné,Panelová,2018.0,1.0,Áno,Prievidza,Trenčiansky kraj,1194,1113,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,0,1
49.123928,18.3239559,1 izbový byt,420.0,36.0,3.0,5.0,Kompletná rekonštrukcia,Osobné,,2023.0,,Nie,Púchov,Trenčiansky kraj,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.7821829,18.58086348,4 izbový byt,1350.0,131.0,,,Novostavba,Osobné,,,,Nie,Bojnice,Trenčiansky kraj,180,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,1,0
48.842484,18.183018,2 izbový byt,470.0,55.0,,,Novostavba,Osobné,,,2.0,Áno,Motešice,Trenčiansky kraj,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
49.0243687,18.20971133,2 izbový byt,500.0,60.5,1.0,1.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1970.0,2.0,Nie,Pruské,Trenčiansky kraj,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.8700285,18.056382,2 izbový byt,700.0,58.0,3.0,6.0,Novostavba,Osobné,Tehlová,2023.0,2.0,Nie,Trenčín,Trenčiansky kraj,462,380,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
49.11321121,18.43702687,3 izbový byt,600.0,60.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Považská Bystrica,Trenčiansky kraj,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.8172277,18.5886081,2 izbový byt,330.0,51.0,3.0,,Kompletná rekonštrukcia,Osobné,,,,Nie,Kanianka,Trenčiansky kraj,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.777504,18.5803712,2 izbový byt,890.0,75.0,2.0,5.0,Novostavba,Osobné,Tehlová,,2.0,Áno,Bojnice,Trenčiansky kraj,82,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,5,1,0
48.9376292,18.14067752,3 izbový byt,750.0,86.0,4.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1980.0,3.0,Nie,Nová Dubnica,Trenčiansky kraj,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.760321,17.827864,2 izbový byt,750.0,59.0,1.0,3.0,Kompletná rekonštrukcia,,Tehlová,1969.0,,Nie,Nové Mesto nad Váhom,Trenčiansky kraj,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.6676016,17.5394782,1 izbový byt,400.0,38.84,,,Pôvodný stav,Osobné,,,1.0,Áno,Brezová pod Bradlom,Trenčiansky kraj,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48.7601189,17.5680541,2 izbový byt,470.0,68.0,,,Kompletná rekonštrukcia,Osobné,Panelová,,,Nie,Myjava,Trenčiansky kraj,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,3,0,1
48.9093114,18.0509547,1 izbový byt,700.0,97.0,1.0,,Kompletná rekonštrukcia,Osobné,Tehlová,,1.0,Áno,Zamarovce,Trenčiansky kraj,119,36,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,1
48.87407316,18.04162264,1 izbový byt,430.0,30.0,2.0,,Kompletná rekonštrukcia,Osobné,,,,Áno,Trenčín,Trenčiansky kraj,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.8503495,18.0184697,2 izbový byt,490.0,47.0,,1.0,Novostavba,Osobné,Tehlová,,2.0,Áno,Trenčianska Turná,Trenčiansky kraj,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,1,0
48.756471,17.816736,2 izbový byt,680.0,62.0,2.0,3.0,Novostavba,,Tehlová,2021.0,,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,103,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.8946221,18.0120613,3 izbový byt,750.0,81.6,1.0,2.0,Čiastočná rekonštrukcia,Osobné,,,3.0,Áno,Trenčín,Trenčiansky kraj,2791,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.7210081,18.2635136,2 izbový byt,500.0,66.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Áno,Bánovce nad Bebravou,Trenčiansky kraj,861,777,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1
48.8939462,18.0378496,2 izbový byt,600.0,59.0,3.0,4.0,Novostavba,Osobné,,,2.0,Áno,Trenčín,Trenčiansky kraj,133,49,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,5,1,0
48.7168036,18.5371356,2 izbový byt,570.0,58.0,2.0,,Kompletná rekonštrukcia,,,,2.0,Nie,Nováky,Trenčiansky kraj,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.8939462,18.0378496,2 izbový byt,650.0,54.0,9.0,,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Trenčín,Trenčiansky kraj,140,55,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,3,0,1
49.13327574,18.3315146,1 izbový byt,550.0,36.0,4.0,5.0,Kompletná rekonštrukcia,Osobné,,2024.0,,Nie,Púchov,Trenčiansky kraj,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.7836081,18.6184161,2 izbový byt,550.0,56.0,,,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Prievidza,Trenčiansky kraj,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.7833939,18.6233536,3 izbový byt,580.0,64.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Prievidza,Trenčiansky kraj,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.876454,18.04976,3 izbový byt,810.0,69.0,1.0,5.0,Novostavba,,Tehlová,2023.0,,Áno,Trenčín,Trenčiansky kraj,116,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,1,0
48.759059,17.828415,3 izbový byt,650.0,79.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,Tehlová,2065.0,,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,112,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1
48.8939462,18.0378496,3 izbový byt,890.0,58.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Áno,Trenčín,Trenčiansky kraj,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.6517634,17.530687,3 izbový byt,650.0,60.0,2.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1990.0,3.0,Nie,Brezová pod Bradlom,Trenčiansky kraj,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.87408316,18.04177185,1 izbový byt,350.0,30.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Trenčín,Trenčiansky kraj,89,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.7273912,18.7601382,Garsónka,350.0,28.0,5.0,5.0,Kompletná rekonštrukcia,Osobné,,1900.0,1.0,Áno,Handlová,Trenčiansky kraj,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
48.7219084,18.2528006,3 izbový byt,450.0,54.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Áno,Bánovce nad Bebravou,Trenčiansky kraj,495,406,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,1
48.87196895,18.05318868,2 izbový byt,730.0,59.02,,,Novostavba,Osobné,,,2.0,Nie,Trenčín,Trenčiansky kraj,115,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.7748752,18.606419,2 izbový byt,520.0,55.0,2.0,3.0,Kompletná rekonštrukcia,Osobné,Tehlová,,2.0,Nie,Prievidza,Trenčiansky kraj,90,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,0,1
48.7179374,18.5407648,2 izbový byt,430.0,84.0,1.0,2.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1900.0,2.0,Áno,Nováky,Trenčiansky kraj,173,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.7731571,18.6189088,Garsónka,260.0,30.0,,,Kompletná rekonštrukcia,Osobné,Tehlová,2008.0,1.0,Áno,Prievidza,Trenčiansky kraj,90,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1
48.87633179,18.04362096,4 izbový byt,750.0,75.0,,,Čiastočná rekonštrukcia,Osobné,,,4.0,Nie,Trenčín,Trenčiansky kraj,182,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1
48.76329668,17.82230468,3 izbový byt,950.0,96.81,2.0,1.0,Kompletná rekonštrukcia,Firemné,Tehlová,,3.0,Nie,Nové Mesto nad Váhom,Trenčiansky kraj,178,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.748661,17.564968,2 izbový byt,450.0,56.0,1.0,6.0,Kompletná rekonštrukcia,Osobné,Panelová,1980.0,2.0,Áno,Myjava,Trenčiansky kraj,572,481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.90006434,18.07849104,3 izbový byt,650.0,68.0,5.0,7.0,Novostavba,Osobné,Tehlová,,3.0,Nie,Trenčín,Trenčiansky kraj,92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.8993538,18.0662187,3 izbový byt,750.0,78.0,4.0,,Novostavba,Osobné,,,3.0,Nie,Trenčín,Trenčiansky kraj,103,11,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,5,1,0
48.773215,18.609059,3 izbový byt,560.0,68.0,1.0,3.0,Kompletná rekonštrukcia,,Tehlová,1966.0,,Nie,Prievidza,Trenčiansky kraj,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.873300440366,18.041990601774,1 izbový byt,420.0,30.0,11.0,,Kompletná rekonštrukcia,,Panelová,,,Nie,Trenčín,Trenčiansky kraj,131,38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1
49.116916,18.448153,1 izbový byt,550.0,56.0,1.0,2.0,Kompletná rekonštrukcia,,Panelová,1998.0,,Áno,Považská Bystrica,Trenčiansky kraj,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.71915,18.259244,2 izbový byt,450.0,70.0,,,Kompletná rekonštrukcia,Osobné,,,2.0,Nie,Bánovce nad Bebravou,Trenčiansky kraj,2827,2733,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3,0,1
48.812086,18.579423,3 izbový byt,500.0,64.0,4.0,8.0,Pôvodný stav,,Panelová,1976.0,,Áno,Kanianka,Trenčiansky kraj,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
48.773011,18.6046442,2 izbový byt,490.0,59.0,2.0,4.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1969.0,2.0,Áno,Prievidza,Trenčiansky kraj,252,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.89652063,18.06518447,3 izbový byt,630.0,120.0,1.0,,Čiastočná rekonštrukcia,Osobné,Tehlová,,3.0,Áno,Trenčín,Trenčiansky kraj,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.797486,18.586303,3 izbový byt,800.0,71.22,1.0,1.0,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Bojnice,Trenčiansky kraj,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.6973624,18.6009264,1 izbový byt,430.0,37.0,,,Kompletná rekonštrukcia,Osobné,Panelová,,,Nie,Lehota pod Vtáčnikom,Trenčiansky kraj,96,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,3,0,1
49.1083808,18.4435367,2 izbový byt,500.0,61.0,5.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,2.0,Áno,Považská Bystrica,Trenčiansky kraj,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1
48.9617553,18.1709914,3 izbový byt,550.0,85.0,3.0,,Novostavba,Osobné,,,,Nie,Dubnica nad Váhom,Trenčiansky kraj,116,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.88210323,18.03330275,3 izbový byt,600.0,62.0,1.0,5.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1970.0,3.0,Áno,Trenčín,Trenčiansky kraj,1082,985,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,0,1
48.9062778,18.0130504,2 izbový byt,630.0,38.0,2.0,3.0,Novostavba,Osobné,,,2.0,Áno,Trenčín,Trenčiansky kraj,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.75638,17.832697,Garsónka,450.0,33.0,3.0,8.0,Kompletná rekonštrukcia,,Panelová,1982.0,,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
48.7788488,18.6407154,Garsónka,360.0,22.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,,,1.0,Áno,Prievidza,Trenčiansky kraj,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
48.78184685,18.6268622,2 izbový byt,550.0,71.0,,,Novostavba,Osobné,,2024.0,2.0,Nie,Prievidza,Trenčiansky kraj,271,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.778849,18.640715,3 izbový byt,650.0,72.0,1.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1979.0,3.0,Áno,Prievidza,Trenčiansky kraj,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.9597629,18.1770418,3 izbový byt,700.0,79.0,4.0,5.0,Čiastočná rekonštrukcia,Osobné,,1970.0,,Nie,Dubnica nad Váhom,Trenčiansky kraj,125,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.95803823,18.16572726,4 izbový byt,990.0,119.0,1.0,1.0,Kompletná rekonštrukcia,Osobné,Tehlová,1965.0,4.0,Nie,Dubnica nad Váhom,Trenčiansky kraj,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.769119,18.60091,3 izbový byt,470.0,66.0,2.0,5.0,Čiastočná rekonštrukcia,Osobné,,1900.0,3.0,Áno,Prievidza,Trenčiansky kraj,101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.78184685,18.6268622,2 izbový byt,600.0,100.0,,,Novostavba,Osobné,,2024.0,2.0,Nie,Prievidza,Trenčiansky kraj,271,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.750235,17.570437,3 izbový byt,500.0,71.0,5.0,6.0,Čiastočná rekonštrukcia,Osobné,Železobetónová,1980.0,3.0,Áno,Myjava,Trenčiansky kraj,194,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.7836081,18.6184161,Garsónka,400.0,40.0,,,Čiastočná rekonštrukcia,Osobné,,,1.0,Áno,Prievidza,Trenčiansky kraj,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
48.769119,18.60091,2 izbový byt,480.0,52.0,4.0,,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Prievidza,Trenčiansky kraj,438,333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1
48.7596829,18.7628337,2 izbový byt,400.0,48.3,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Áno,Handlová,Trenčiansky kraj,132,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.7633386,17.8410255,2 izbový byt,650.0,62.0,2.0,2.0,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1
48.7633386,17.8410255,2 izbový byt,650.0,63.0,1.0,2.0,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,0,1
48.7633386,17.8410255,Mezonet,750.0,94.0,,,Kompletná rekonštrukcia,Osobné,,,,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,105,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,1
48.7563795,17.8326971,2 izbový byt,700.0,72.0,2.0,3.0,Novostavba,Osobné,Tehlová,2000.0,2.0,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,293,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.8718832,18.0492151,2 izbový byt,600.0,50.0,3.0,,Novostavba,Osobné,,,2.0,Áno,Trenčín,Trenčiansky kraj,538,431,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,5,1,0
48.753321,17.833817,1 izbový byt,480.0,37.0,4.0,4.0,Kompletná rekonštrukcia,,Tehlová,1967.0,1.0,Áno,Nové Mesto nad Váhom,Trenčiansky kraj,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.7770922,18.6225144,3 izbový byt,650.0,78.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Prievidza,Trenčiansky kraj,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.769119,18.60091,3 izbový byt,550.0,72.0,4.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,3.0,Áno,Prievidza,Trenčiansky kraj,210,102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.90017919,18.05131508,3 izbový byt,800.0,100.0,1.0,,Novostavba,Osobné,Tehlová,,3.0,Nie,Trenčín,Trenčiansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.7705741,18.5980899,2 izbový byt,570.0,57.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,,,2.0,Áno,Prievidza,Trenčiansky kraj,109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,1
48.723197,18.757523,3 izbový byt,570.0,63.0,2.0,8.0,Kompletná rekonštrukcia,,Panelová,1968.0,3.0,Áno,Handlová,Trenčiansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.72166824,18.25982666,3 izbový byt,450.0,56.0,,,Čiastočná rekonštrukcia,Osobné,,,,Nie,Bánovce nad Bebravou,Trenčiansky kraj,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.9632506,18.1162596,2 izbový byt,500.0,47.5,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Áno,Nemšová,Trenčiansky kraj,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.76302733,17.82571535,1 izbový byt,450.0,18.66,,3.0,Novostavba,Firemné,Tehlová,,1.0,Nie,Nové Mesto nad Váhom,Trenčiansky kraj,342,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.62284023,18.37542403,3 izbový byt,659.0,66.0,2.0,3.0,Kompletná rekonštrukcia,Osobné,Tehlová,,3.0,Áno,Partizánske,Trenčiansky kraj,271,154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.8797871,18.0323694,1 izbový byt,450.0,35.0,3.0,3.0,Čiastočná rekonštrukcia,Osobné,,,1.0,Áno,Trenčín,Trenčiansky kraj,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
48.71915,18.259244,3 izbový byt,550.0,69.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Áno,Bánovce nad Bebravou,Trenčiansky kraj,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.9029465,18.0148502,2 izbový byt,650.0,43.0,1.0,3.0,Novostavba,Osobné,,,2.0,Nie,Trenčín,Trenčiansky kraj,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,1,0
48.625033,18.36529,3 izbový byt,880.0,75.0,3.0,6.0,Kompletná rekonštrukcia,,Panelová,1970.0,,Áno,Partizánske,Trenčiansky kraj,193,74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0,1
48.72071369,18.75781439,2 izbový byt,500.0,64.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Handlová,Trenčiansky kraj,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
49.09685719,18.46904755,4 izbový byt,550.0,98.5,2.0,1.0,Kompletná rekonštrukcia,Osobné,Zmiešaná,2010.0,,Nie,Považská Bystrica,Trenčiansky kraj,1099,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.769119,18.60091,3 izbový byt,600.0,80.0,,1.0,Novostavba,Osobné,,2022.0,,Nie,Prievidza,Trenčiansky kraj,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
49.109739,18.429322,3 izbový byt,650.0,71.0,3.0,3.0,Kompletná rekonštrukcia,,Tehlová,1978.0,,Nie,Považská Bystrica,Trenčiansky kraj,402,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.769119,18.60091,1 izbový byt,455.0,37.0,1.0,,Novostavba,Osobné,,,,Nie,Prievidza,Trenčiansky kraj,333,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0
48.7813298,18.5840386,1 izbový byt,450.0,37.0,3.0,3.0,Novostavba,Osobné,,,,Nie,Bojnice,Trenčiansky kraj,333,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0
49.1144926,18.43260348,1 izbový byt,500.0,49.0,1.0,3.0,Novostavba,Osobné,Tehlová,2023.0,,Nie,Považská Bystrica,Trenčiansky kraj,224,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0
